1^19/08/2024^09:54^8A0^6.50 kg^JUNI^sirup
2^19/08/2024^09:54^8A0^9.75 kg^JUNI^sirup
3^19/08/2024^09:54^8A0^7609.90 kg^JUNI^sirup
4^19/08/2024^09:54^8A0^7.99 kg^JUNI^sirup
5^19/08/2024^09:55^8A0^87.98 kg^JUNI^sirup
6^19/08/2024^09:55^8A0^89.05 kg^JUNI^sirup
7^19/08/2024^09:55^8A0^95.74 kg^JUNI^sirup
